myid = 1	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/rand02/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	5.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 872,	center = 1087,	outer = 1037,	total = 3000
initial mass depletion timescale =1.610072e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
i=1364	omega is nan.
i=1364	Omega is nan.
i=1365	ecc is nan.
i=1365	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1365	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1365	inc is nan.
i=1365	omega is nan.
i=1365	Omega is nan.
i=1366	ecc is nan.
i=1366	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1366	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1366	inc is nan.
i=1366	omega is nan.
i=1366	Omega is nan.
i=1367	ecc is nan.
i=1367	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1367	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1367	inc is nan.
i=1367	omega is nan.
i=1367	Omega is nan.
i=1368	ecc is nan.
i=1368	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1368	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1368	inc is nan.
i=1368	omega is nan.
i=1368	Omega is nan.
i=1369	ecc is nan.
i=1369	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1369	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1369	inc is nan.
i=1369	omega is nan.
i=1369	Omega is nan.
i=1370	ecc is nan.
i=1370	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1370	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1370	inc is nan.
i=1370	omega is nan.
i=1370	Omega is nan.
i=1371	ecc is nan.
i=1371	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1371	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1371	inc is nan.
i=1371	omega is nan.
i=1371	Omega is nan.
i=1372	ecc is nan.
i=1372	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1372	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1372	inc is nan.
i=1372	omega is nan.
i=1372	Omega is nan.
i=1373	ecc is nan.
i=1373	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1373	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1373	inc is nan.
i=1373	omega is nan.
i=1373	Omega is nan.
i=1374	ecc is nan.
i=1374	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1374	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1374	inc is nan.
i=1374	omega is nan.
i=1374	Omega is nan.
i=1375	ecc is nan.
i=1375	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1375	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1375	inc is nan.
i=1375	omega is nan.
i=1375	Omega is nan.
i=1376	ecc is nan.
i=1376	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1376	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1376	inc is nan.
i=1376	omega is nan.
i=1376	Omega is nan.
i=1377	ecc is nan.
i=1377	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1377	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1377	inc is nan.
i=1377	omega is nan.
i=1377	Omega is nan.
i=1378	ecc is nan.
i=1378	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1378	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1378	inc is nan.
i=1378	omega is nan.
i=1378	Omega is nan.
i=1379	ecc is nan.
i=1379	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1379	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1379	inc is nan.
i=1379	omega is nan.
i=1379	Omega is nan.
i=1380	ecc is nan.
i=1380	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1380	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1380	inc is nan.
i=1380	omega is nan.
i=1380	Omega is nan.
i=1381	ecc is nan.
i=1381	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1381	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1381	inc is nan.
i=1381	omega is nan.
i=1381	Omega is nan.
i=1382	ecc is nan.
i=1382	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1382	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1382	inc is nan.
i=1382	omega is nan.
i=1382	Omega is nan.
i=1383	ecc is nan.
i=1383	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1383	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1383	inc is nan.
i=1383	omega is nan.
i=1383	Omega is nan.
i=1384	ecc is nan.
i=1384	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1384	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1384	inc is nan.
i=1384	omega is nan.
i=1384	Omega is nan.
i=1385	ecc is nan.
i=1385	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1385	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1385	inc is nan.
i=1385	omega is nan.
i=1385	Omega is nan.
i=1386	ecc is nan.
i=1386	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1386	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1386	inc is nan.
i=1386	omega is nan.
i=1386	Omega is nan.
i=1387	ecc is nan.
i=1387	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1387	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1387	inc is nan.
i=1387	omega is nan.
i=1387	Omega is nan.
i=1388	ecc is nan.
i=1388	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1388	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1388	inc is nan.
i=1388	omega is nan.
i=1388	Omega is nan.
i=1389	ecc is nan.
i=1389	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1389	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1389	inc is nan.
i=1389	omega is nan.
i=1389	Omega is nan.
i=1390	ecc is nan.
i=1390	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1390	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1390	inc is nan.
i=1390	omega is nan.
i=1390	Omega is nan.
i=1391	ecc is nan.
i=1391	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1391	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1391	inc is nan.
i=1391	omega is nan.
i=1391	Omega is nan.
i=1392	ecc is nan.
i=1392	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1392	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1392	inc is nan.
i=1392	omega is nan.
i=1392	Omega is nan.
i=1393	ecc is nan.
i=1393	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1393	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1393	inc is nan.
i=1393	omega is nan.
i=1393	Omega is nan.
i=1394	ecc is nan.
i=1394	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1394	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1394	inc is nan.
i=1394	omega is nan.
i=1394	Omega is nan.
i=1395	ecc is nan.
i=1395	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1395	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1395	inc is nan.
i=1395	omega is nan.
i=1395	Omega is nan.
i=1396	ecc is nan.
i=1396	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1396	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1396	inc is nan.
i=1396	omega is nan.
i=1396	Omega is nan.
i=1397	ecc is nan.
i=1397	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1397	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1397	inc is nan.
i=1397	omega is nan.
i=1397	Omega is nan.
i=1398	ecc is nan.
i=1398	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1398	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1398	inc is nan.
i=1398	omega is nan.
i=1398	Omega is nan.
i=1399	ecc is nan.
i=1399	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1399	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1399	inc is nan.
i=1399	omega is nan.
i=1399	Omega is nan.
i=1400	ecc is nan.
i=1400	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1400	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1400	inc is nan.
i=1400	omega is nan.
i=1400	Omega is nan.
i=1401	ecc is nan.
i=1401	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1401	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1401	inc is nan.
i=1401	omega is nan.
i=1401	Omega is nan.
i=1402	ecc is nan.
i=1402	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1402	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1402	inc is nan.
i=1402	omega is nan.
i=1402	Omega is nan.
i=1403	ecc is nan.
i=1403	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1403	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1403	inc is nan.
i=1403	omega is nan.
i=1403	Omega is nan.
i=1404	ecc is nan.
i=1404	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1404	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1404	inc is nan.
i=1404	omega is nan.
i=1404	Omega is nan.
i=1405	ecc is nan.
i=1405	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1405	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1405	inc is nan.
i=1405	omega is nan.
i=1405	Omega is nan.
i=1406	ecc is nan.
i=1406	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1406	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1406	inc is nan.
i=1406	omega is nan.
i=1406	Omega is nan.
i=1407	ecc is nan.
i=1407	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1407	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1407	inc is nan.
i=1407	omega is nan.
i=1407	Omega is nan.
i=1408	ecc is nan.
i=1408	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1408	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1408	inc is nan.
i=1408	omega is nan.
i=1408	Omega is nan.
i=1409	ecc is nan.
i=1409	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1409	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1409	inc is nan.
i=1409	omega is nan.
i=1409	Omega is nan.
i=1410	ecc is nan.
i=1410	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1410	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1410	inc is nan.
i=1410	omega is nan.
i=1410	Omega is nan.
i=1411	ecc is nan.
i=1411	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1411	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1411	inc is nan.
i=1411	omega is nan.
i=1411	Omega is nan.
i=1412	ecc is nan.
i=1412	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1412	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1412	inc is nan.
i=1412	omega is nan.
i=1412	Omega is nan.
i=1413	ecc is nan.
i=1413	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1413	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1413	inc is nan.
i=1413	omega is nan.
i=1413	Omega is nan.
i=1414	ecc is nan.
i=1414	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1414	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1414	inc is nan.
i=1414	omega is nan.
i=1414	Omega is nan.
i=1415	ecc is nan.
i=1415	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1415	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1415	inc is nan.
i=1415	omega is nan.
i=1415	Omega is nan.
i=1416	ecc is nan.
i=1416	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1416	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1416	inc is nan.
i=1416	omega is nan.
i=1416	Omega is nan.
i=1417	ecc is nan.
i=1417	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1417	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1417	inc is nan.
i=1417	omega is nan.
i=1417	Omega is nan.
i=1418	ecc is nan.
i=1418	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1418	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1418	inc is nan.
i=1418	omega is nan.
i=1418	Omega is nan.
i=1419	ecc is nan.
i=1419	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1419	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1419	inc is nan.
i=1419	omega is nan.
i=1419	Omega is nan.
i=1420	ecc is nan.
i=1420	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1420	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1420	inc is nan.
i=1420	omega is nan.
i=1420	Omega is nan.
i=1421	ecc is nan.
i=1421	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1421	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1421	inc is nan.
i=1421	omega is nan.
i=1421	Omega is nan.
i=1422	ecc is nan.
i=1422	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1422	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1422	inc is nan.
i=1422	omega is nan.
i=1422	Omega is nan.
i=1423	ecc is nan.
i=1423	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1423	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1423	inc is nan.
i=1423	omega is nan.
i=1423	Omega is nan.
i=1424	ecc is nan.
i=1424	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1424	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1424	inc is nan.
i=1424	omega is nan.
i=1424	Omega is nan.
i=1425	ecc is nan.
i=1425	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1425	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1425	inc is nan.
i=1425	omega is nan.
i=1425	Omega is nan.
i=1426	ecc is nan.
i=1426	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1426	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1426	inc is nan.
i=1426	omega is nan.
i=1426	Omega is nan.
i=1427	ecc is nan.
i=1427	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1427	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1427	inc is nan.
i=1427	omega is nan.
i=1427	Omega is nan.
i=1428	ecc is nan.
i=1428	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1428	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1428	inc is nan.
i=1428	omega is nan.
i=1428	Omega is nan.
i=1429	ecc is nan.
i=1429	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1429	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1429	inc is nan.
i=1429	omega is nan.
i=1429	Omega is nan.
i=1430	ecc is nan.
i=1430	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1430	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1430	inc is nan.
i=1430	omega is nan.
i=1430	Omega is nan.
i=1431	ecc is nan.
i=1431	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1431	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1431	inc is nan.
i=1431	omega is nan.
i=1431	Omega is nan.
i=1432	ecc is nan.
i=1432	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1432	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1432	inc is nan.
i=1432	omega is nan.
i=1432	Omega is nan.
i=1433	ecc is nan.
i=1433	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1433	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1433	inc is nan.
i=1433	omega is nan.
i=1433	Omega is nan.
i=1434	ecc is nan.
i=1434	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1434	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1434	inc is nan.
i=1434	omega is nan.
i=1434	Omega is nan.
i=1435	ecc is nan.
i=1435	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1435	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1435	inc is nan.
i=1435	omega is nan.
i=1435	Omega is nan.
i=1436	ecc is nan.
i=1436	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1436	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1436	inc is nan.
i=1436	omega is nan.
i=1436	Omega is nan.
i=1437	ecc is nan.
i=1437	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1437	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1437	inc is nan.
i=1437	omega is nan.
i=1437	Omega is nan.
i=1438	ecc is nan.
i=1438	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1438	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1438	inc is nan.
i=1438	omega is nan.
i=1438	Omega is nan.
i=1439	ecc is nan.
i=1439	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1439	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1439	inc is nan.
i=1439	omega is nan.
i=1439	Omega is nan.
i=1440	ecc is nan.
i=1440	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1440	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1440	inc is nan.
i=1440	omega is nan.
i=1440	Omega is nan.
i=1441	ecc is nan.
i=1441	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1441	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1441	inc is nan.
i=1441	omega is nan.
i=1441	Omega is nan.
i=1442	ecc is nan.
i=1442	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1442	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1442	inc is nan.
i=1442	omega is nan.
i=1442	Omega is nan.
i=1443	ecc is nan.
i=1443	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1443	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1443	inc is nan.
i=1443	omega is nan.
i=1443	Omega is nan.
i=1444	ecc is nan.
i=1444	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1444	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1444	inc is nan.
i=1444	omega is nan.
i=1444	Omega is nan.
i=1445	ecc is nan.
i=1445	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1445	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1445	inc is nan.
i=1445	omega is nan.
i=1445	Omega is nan.
i=1446	ecc is nan.
i=1446	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1446	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1446	inc is nan.
i=1446	omega is nan.
i=1446	Omega is nan.
i=1447	ecc is nan.
i=1447	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1447	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1447	inc is nan.
i=1447	omega is nan.
i=1447	Omega is nan.
i=1448	ecc is nan.
i=1448	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1448	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1448	inc is nan.
i=1448	omega is nan.
i=1448	Omega is nan.
i=1449	ecc is nan.
i=1449	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1449	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1449	inc is nan.
i=1449	omega is nan.
i=1449	Omega is nan.
i=1450	ecc is nan.
i=1450	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1450	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1450	inc is nan.
i=1450	omega is nan.
i=1450	Omega is nan.
i=1451	ecc is nan.
i=1451	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1451	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1451	inc is nan.
i=1451	omega is nan.
i=1451	Omega is nan.
i=1452	ecc is nan.
i=1452	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1452	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1452	inc is nan.
i=1452	omega is nan.
i=1452	Omega is nan.
i=1453	ecc is nan.
i=1453	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1453	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1453	inc is nan.
i=1453	omega is nan.
i=1453	Omega is nan.
i=1454	ecc is nan.
i=1454	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1454	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1454	inc is nan.
i=1454	omega is nan.
i=1454	Omega is nan.
i=1455	ecc is nan.
i=1455	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1455	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1455	inc is nan.
i=1455	omega is nan.
i=1455	Omega is nan.
i=1456	ecc is nan.
i=1456	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1456	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1456	inc is nan.
i=1456	omega is nan.
i=1456	Omega is nan.
i=1457	ecc is nan.
i=1457	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1457	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1457	inc is nan.
i=1457	omega is nan.
i=1457	Omega is nan.
i=1458	ecc is nan.
i=1458	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1458	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1458	inc is nan.
i=1458	omega is nan.
i=1458	Omega is nan.
i=1459	ecc is nan.
i=1459	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1459	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1459	inc is nan.
i=1459	omega is nan.
i=1459	Omega is nan.
i=1460	ecc is nan.
i=1460	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1460	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1460	inc is nan.
i=1460	omega is nan.
i=1460	Omega is nan.
i=1461	ecc is nan.
i=1461	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1461	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1461	inc is nan.
i=1461	omega is nan.
i=1461	Omega is nan.
i=1462	ecc is nan.
i=1462	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1462	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1462	inc is nan.
i=1462	omega is nan.
i=1462	Omega is nan.
i=1463	ecc is nan.
i=1463	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1463	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1463	inc is nan.
i=1463	omega is nan.
i=1463	Omega is nan.
i=1464	ecc is nan.
i=1464	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1464	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1464	inc is nan.
i=1464	omega is nan.
i=1464	Omega is nan.
i=1465	ecc is nan.
i=1465	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1465	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1465	inc is nan.
i=1465	omega is nan.
i=1465	Omega is nan.
i=1466	ecc is nan.
i=1466	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1466	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1466	inc is nan.
i=1466	omega is nan.
i=1466	Omega is nan.
i=1467	ecc is nan.
i=1467	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1467	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1467	inc is nan.
i=1467	omega is nan.
i=1467	Omega is nan.
i=1468	ecc is nan.
i=1468	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1468	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1468	inc is nan.
i=1468	omega is nan.
i=1468	Omega is nan.
i=1469	ecc is nan.
i=1469	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1469	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
